site_code,N0,HC_prop,KE,KT,KC_raw,KC,scale,KC_constrained,sim_id,basin_start
RR,40,0.46880000000000005,9.447900590486825,33.09542635688558,70.5960459831177,70.5960459831177,0.001709404024891342,FALSE,9031,Outbreak basin
TB,5,0.5164658634538153,6.8427038341760635,25.187016644049436,48.76801822992464,48.76801822992464,0.0028998397505539475,FALSE,9032,Endemic
AL,15,0.2696,6.282369262073189,38.603431780356914,143.1878033396028,143.1878033396028,0.0011390889181549688,FALSE,9033,Endemic
TB,5,0.6664,6.9069552780129015,29.982691747136414,44.99203443447841,44.99203443447841,0.010866769156830776,FALSE,9034,Endemic
TB,5,0.552,3.6944884536787868,24.407530969474465,44.21654161136678,44.21654161136678,0.004970822022399615,FALSE,9035,Endemic
TB,5,0.48314606741573035,3.3830485476646572,27.917795672547072,57.78334453155092,57.78334453155092,0.009067937971426254,FALSE,9036,Endemic
RR,30,0.5584,9.133618819294497,29.508485211990774,52.844708474195514,52.844708474195514,0.008082401690838247,FALSE,9037,Outbreak basin
GR,50,0.5808,7.700103464070708,39.25916744861752,67.59498527654532,67.59498527654532,0.004723968253237707,FALSE,9038,Outbreak basin
TW,40,0.5124099279423538,9.640422634314746,35.011016505304724,68.32618689863375,68.32618689863375,0.002936288985438953,FALSE,9039,Outbreak basin
SI,10,0.5785656728444802,6.231315792072564,35.491808988153934,61.34447765222707,61.34447765222707,0.00832914415719446,FALSE,9040,Endemic
TB,0,0.552,3.103631290839985,37.12764006340876,67.2602175061753,67.2602175061753,0.017638527894528508,FALSE,9041,Endemic
SI,0,0.7219983883964545,5.32744900486432,40.790865754242986,56.49717009041914,56.49717009041914,0.007183555332217974,FALSE,9042,Endemic
SI,0,0.7219983883964545,7.246947604464367,38.40014175977558,53.18591062933202,53.18591062933202,0.001231045153859791,FALSE,9043,Endemic
TB,0,0.35504885993485336,6.479786342941225,24.054427952505648,67.74962735247004,67.74962735247004,0.005398782007976717,FALSE,9044,Endemic
TB,5,0.48314606741573035,3.48598491656594,38.402271035593,79.48377028297156,79.48377028297156,0.01812656711646084,FALSE,9045,Endemic
RR,50,0.5584,7.56995286163874,19.50028443709016,34.921712817138534,55.00000000000001,0.0010069844032894108,TRUE,9046,Outbreak basin
SI,0,0.4432,4.841780003393069,26.93907279521227,60.7831064873923,60.7831064873923,0.003444499757280708,FALSE,9047,Endemic
GR,35,0.272,8.919527556048706,40.389319458045065,148.49014506634214,148.49014506634214,0.005977099871032231,FALSE,9048,Endemic
GR,20,0.45280000000000004,8.4160542327445,27.9356927331537,61.69543448134651,61.69543448134651,0.0033098080941904215,FALSE,9049,Endemic
SI,0,0.696,9.861058055888861,32.3073326703161,46.418581422867966,46.418581422867966,0.010552512500633179,FALSE,9050,Endemic
RR,30,0.5584,7.1564443341922015,23.533423519693315,42.14438309400665,42.14438309400665,0.006677455336255426,FALSE,9051,Outbreak basin
TB,0,0.5164658634538153,5.340283528435975,15.84743453655392,30.68437946813317,30.68437946813317,0.010224116571324599,FALSE,9052,Endemic
AL,10,0.308,5.190478559350595,31.533221192657948,102.38058828785049,102.38058828785049,0.0010510713209486483,FALSE,9053,Endemic
AL,15,0.58,5.495007015299052,43.038669729139656,74.20460298127527,74.20460298127527,0.009172056347557495,FALSE,9054,Endemic
TB,5,0.46036829463570855,9.036930927773938,21.67073912685737,47.07261420773018,47.07261420773018,0.003320925064389841,FALSE,9055,Endemic
GR,45,0.45280000000000004,8.216099405195564,35.02539755310863,77.35290979043425,77.35290979043425,0.006589922382237926,FALSE,9056,Outbreak basin
AL,0,0.58,6.6638497586827725,24.630893412977457,42.467057608581825,42.467057608581825,0.001796852926219718,FALSE,9057,Endemic
GR,15,0.26380873866446825,4.413770569721237,20.236841237638146,76.7102763164221,76.7102763164221,0.0028896347239809844,FALSE,9058,Endemic
RR,40,0.5584,9.129327677423134,27.992294698487967,50.12946758325209,50.12946758325209,0.009364307243730979,FALSE,9059,Outbreak basin
RR,30,0.484,9.738997226813808,31.14770393818617,64.35476020286399,64.35476020286399,0.00872977595187413,FALSE,9060,Endemic
RR,40,0.5012244897959184,3.4090376822277904,21.317470399662852,42.53078377782898,44,0.006319657498708706,TRUE,9061,Outbreak basin
TB,5,0.35504885993485336,7.677719475934282,39.9283081619069,112.45862941014147,112.45862941014147,0.014237787736647438,FALSE,9062,Endemic
RR,30,0.5012244897959184,9.912258328171447,36.860122326761484,73.5401463359655,73.5401463359655,0.00165152934596617,FALSE,9063,Endemic
RR,30,0.5012244897959184,7.855239272816107,31.365618878044188,62.57798554658653,62.57798554658653,0.005657895607957716,FALSE,9064,Endemic
AL,15,0.2201761409127302,6.476643393980339,42.10787944961339,191.2463324820623,191.2463324820623,0.019407792262627715,FALSE,9065,Endemic
TB,5,0.46036829463570855,9.396253326907754,33.034611591137946,71.75692152579356,71.75692152579356,0.018815795796526272,FALSE,9066,Endemic
RR,40,0.39556592765460913,4.213113867444918,30.224050884135067,76.40711388703171,76.40711388703171,0.0018187514068439036,FALSE,9067,Outbreak basin
TW,15,0.3655999999999999,4.691127897473052,15.227760993875563,41.65142503795286,41.65142503795286,0.0010516605087026133,FALSE,9068,Endemic
TW,45,0.3655999999999999,9.56959257950075,26.255229350645095,71.81408465712555,71.81408465712555,0.014583285451367086,FALSE,9069,Outbreak basin
GR,20,0.2915601023017903,5.073901992524043,17.27914174553007,59.264424758791726,59.264424758791726,0.010088559504745718,FALSE,9070,Outbreak basin
TB,5,0.35504885993485336,6.990650888066739,22.477166675962508,63.30724926165588,63.30724926165588,0.011182360208039142,FALSE,9071,Endemic
SI,20,0.5785656728444802,4.602330162888393,20.885774279013276,36.099228245481164,36.099228245481164,0.001680650798061357,FALSE,9072,Endemic
TW,15,0.3655999999999999,5.489807735895738,41.7536568059586,114.20584465524783,114.20584465524783,0.0012550574126612036,FALSE,9073,Endemic
SI,0,0.8128,6.774382916279137,34.844003235921264,42.86909846939132,42.86909846939132,0.0034398252322437165,FALSE,9074,Endemic
AL,15,0.2576,4.862809028942138,18.87402405962348,73.26872693953214,73.26872693953214,0.0067389653012525415,FALSE,9075,Endemic
TW,45,0.2648,4.942064576083794,34.665852268226445,130.91333938151982,130.91333938151982,0.010964103551267557,FALSE,9076,Outbreak basin
RR,55,0.46880000000000005,5.382340365322307,40.89216145919636,87.22730686688642,87.22730686688642,0.004450440374615844,FALSE,9077,Outbreak basin
RR,25,0.5584,7.181983998510987,22.07550429040566,39.533496222073175,39.533496222073175,0.006324083408799651,FALSE,9078,Outbreak basin
GR,40,0.39519999999999994,7.507422668160871,22.81380036380142,57.727227641197935,57.727227641197935,0.005921536312780894,FALSE,9079,Outbreak basin
SI,20,0.4432,6.37523336103186,27.824338276404887,62.780546652538106,62.780546652538106,0.0065444496104733844,FALSE,9080,Endemic
RR,15,0.5012244897959184,7.094375764485449,16.11343706259504,32.14814397667577,32.14814397667577,0.0012169961354915855,FALSE,9081,Endemic
GR,55,0.26380873866446825,8.64672596566379,38.48651858512312,145.88795951173233,145.88795951173233,0.0013074789607544224,FALSE,9082,Outbreak basin
GR,45,0.20394736842105263,4.531154324999079,35.24417515844107,172.8101491639691,172.8101491639691,0.009284583538282069,FALSE,9083,Outbreak basin
TB,0,0.5508406725380304,7.159336143406108,29.818935594521463,54.13350371737981,54.13350371737981,0.0012146951037061242,FALSE,9084,Endemic
SI,5,0.5785656728444802,4.264735921053216,24.508641371503472,42.3610361309691,42.3610361309691,0.00759528508373758,FALSE,9085,Endemic
SI,5,0.7219983883964545,6.008269669488072,26.834619871806353,37.16714649655322,37.16714649655322,0.0074170275713112705,FALSE,9086,Endemic
RR,30,0.5012244897959184,9.186469682957977,35.600990031380206,71.02803385739536,71.02803385739536,0.001729387113151846,FALSE,9087,Endemic
TW,45,0.2648,6.127417527837679,25.14696528436616,94.9658809832559,94.9658809832559,0.0038309799087607624,FALSE,9088,Outbreak basin
TW,5,0.3191659983961508,3.6329339584335685,40.331544005312026,126.36541551413089,126.36541551413089,0.00305912764224757,FALSE,9089,Endemic
GR,55,0.2915601023017903,8.901245441054925,29.73407759098336,101.9826696322324,101.9826696322324,0.00562621099750355,FALSE,9090,Outbreak basin
TB,0,0.5508406725380304,7.930842558853328,35.424364891368896,64.3096391705229,64.3096391705229,0.00897384397290201,FALSE,9091,Endemic
GR,40,0.20394736842105263,6.453504162840545,22.01781070092693,107.9582976303514,107.9582976303514,0.0029608093467988813,FALSE,9092,Outbreak basin
TW,45,0.4238782051282051,3.1197961806319654,22.397726399358362,52.84000481360914,52.84000481360914,0.0024717395303749333,FALSE,9093,Outbreak basin
GR,55,0.45280000000000004,6.0728311985731125,35.44356543570757,78.27642543221636,78.27642543221636,0.0018842880780761627,FALSE,9094,Outbreak basin
TB,5,0.552,7.179412403842434,26.303797345608473,47.651806785522595,47.651806785522595,0.007305233048771582,FALSE,9095,Endemic
RR,40,0.484,5.890118274837732,41.5910875168629,85.93199900178286,85.93199900178286,0.0031759712750457822,FALSE,9096,Endemic
GR,25,0.5808,9.745016765780747,38.13573993276805,65.66070925063369,65.66070925063369,0.0010744151666469903,FALSE,9097,Endemic
RR,20,0.5012244897959184,5.474041317822412,26.0785107803531,52.02960212692597,52.02960212692597,0.017007485148660514,FALSE,9098,Endemic
SI,0,0.7510008006405124,8.802364841103554,29.865992981940508,39.768257179577496,39.768257179577496,0.001080794263367066,FALSE,9099,Endemic
GR,30,0.2915601023017903,8.161958766635507,36.65034097619355,125.70423966396207,125.70423966396207,0.005734008451921704,FALSE,9100,Endemic
AL,0,0.22248995983935743,6.6506815338507295,24.044351626653224,108.06937824975907,108.06937824975907,0.0032734155557669893,FALSE,9101,Endemic
GR,15,0.6021052631578947,4.422718143789098,44.90458708489314,74.57929673190294,74.57929673190294,0.0019743471593316637,FALSE,9102,Endemic
GR,50,0.20394736842105263,4.878756825812161,20.733173217158765,101.65942996800426,101.65942996800426,0.00713884650567131,FALSE,9103,Outbreak basin
TW,0,0.3655999999999999,5.0686582354828715,27.012508304324,73.8854165873195,73.8854165873195,0.018824044808311322,FALSE,9104,Endemic
AL,10,0.22248995983935743,3.119078770512715,42.14950280031189,189.44451619634768,189.44451619634768,0.006719963866550186,FALSE,9105,Endemic
SI,5,0.4496,9.641396248014644,23.81910977186635,52.978447001482095,52.978447001482095,0.006287807946018945,FALSE,9106,Endemic
TW,45,0.2648,9.761464565293863,36.690619157161564,138.55974001949232,138.55974001949232,0.015461138434095276,FALSE,9107,Outbreak basin
TW,40,0.5124099279423538,5.192826654296368,21.484427992254496,41.928204003634164,44,0.008220013297837727,TRUE,9108,Outbreak basin
GR,40,0.45280000000000004,7.759695766959339,43.276436214800924,95.57516831890662,95.57516831890662,0.0010977585201740582,FALSE,9109,Endemic
SI,10,0.4496,4.958345277234912,26.903578019700944,59.838919082964736,59.838919082964736,0.0016968260048954881,FALSE,9110,Endemic
TW,45,0.3191659983961508,5.602770482422784,42.04480613116175,131.7333498632128,131.7333498632128,0.004214372724959983,FALSE,9111,Outbreak basin
SI,0,0.7219983883964545,6.607006379170343,36.82559030363336,51.00508657009933,51.00508657009933,0.010082015976939293,FALSE,9112,Endemic
TB,0,0.6664,3.0650070616975427,21.667867675423622,32.514807436109876,32.514807436109876,0.0023286976547137197,FALSE,9113,Endemic
SI,0,0.4496,7.510441301390529,28.16806329181418,62.65138632520947,62.65138632520947,0.016431865394218356,FALSE,9114,Endemic
SI,20,0.696,8.882083516335115,24.171840681228787,34.72965615119079,34.72965615119079,0.0010137457581028228,FALSE,9115,Endemic
RR,30,0.5244195356285029,5.283892552834004,41.240134115796536,78.63958398569446,78.63958398569446,0.003815453765546692,FALSE,9116,Endemic
TW,15,0.3191659983961508,3.6591146728023887,41.50719522032887,130.04892572801532,130.04892572801532,0.014137192349347134,FALSE,9117,Endemic
AL,0,0.5659259259259259,8.160870891530067,31.647003167308867,55.92075166998294,55.92075166998294,0.016174099041490142,FALSE,9118,Endemic
AL,10,0.3111467522052927,9.983386101201177,30.030378391966224,96.51515941954094,96.51515941954094,0.0024323808002345926,FALSE,9119,Endemic
SI,10,0.4496,4.038216347573325,26.463822755031288,58.860815736279555,58.860815736279555,0.019100860787273025,FALSE,9120,Endemic
SI,15,0.4432,7.724783422425389,39.98385625658557,90.21628216738621,90.21628216738621,0.0032995071419049237,FALSE,9121,Endemic
GR,35,0.6021052631578947,8.636873942334205,24.0606909384951,39.96093774750061,39.96093774750061,0.003809635940331476,FALSE,9122,Outbreak basin
TW,45,0.5124099279423538,9.332050236407667,15.511457459069788,30.271578697465888,49.50000000000001,0.005315144608617303,TRUE,9123,Outbreak basin
SI,5,0.5785656728444802,8.276436738669872,37.89164408342913,65.49238204392138,65.49238204392138,0.00660155209555197,FALSE,9124,Endemic
SI,0,0.4432,6.884599451441318,21.905362664256245,49.4254572749464,49.4254572749464,0.0010393791623223103,FALSE,9125,Endemic
SI,0,0.7510008006405124,4.794049981050193,36.501257554627955,48.60348687178072,48.60348687178072,0.0011600113949678612,FALSE,9126,Endemic
TW,15,0.3655999999999999,3.3418432138860226,33.990369345992804,92.97146976475058,92.97146976475058,0.004143909874014002,FALSE,9127,Endemic
AL,5,0.27884615384615385,7.602588857291266,41.0683026490733,147.27943018978013,147.27943018978013,0.0029733697232877335,FALSE,9128,Endemic
GR,35,0.272,4.140396676491946,28.69892989983782,105.51077169058021,105.51077169058021,0.00941678792975143,FALSE,9129,Outbreak basin
RR,50,0.39556592765460913,5.394169304752722,31.018687442410737,78.41597385883776,78.41597385883776,0.009116572555989941,FALSE,9130,Outbreak basin
AL,10,0.22248995983935743,3.2906240781303495,29.211245973128825,131.29242323662595,131.29242323662595,0.0028716802424420132,FALSE,9131,Endemic
SI,10,0.7510008006405124,7.661257911007851,35.63605311792344,47.4514182774908,47.4514182774908,0.0026931119146577608,FALSE,9132,Endemic
RR,40,0.5012244897959184,9.170130877289921,33.748657868709415,67.33242001493328,67.33242001493328,0.0014374906397503916,FALSE,9133,Outbreak basin
GR,20,0.20394736842105263,5.391602457733825,32.54525473807007,159.5767329092468,159.5767329092468,0.006933760833842052,FALSE,9134,Endemic
GR,55,0.5808,9.483771104598418,44.435358352493495,76.50715969781938,76.50715969781938,0.007300229630156062,FALSE,9135,Outbreak basin
SI,10,0.7510008006405124,4.870567105710506,28.73574687168002,38.26327062124557,38.26327062124557,0.0027931426747779234,FALSE,9136,Endemic
GR,30,0.45280000000000004,4.052487032720819,18.469811431132257,40.79021959172318,40.79021959172318,0.0028862156732215403,FALSE,9137,Outbreak basin
GR,55,0.39519999999999994,3.2664451035670936,15.163835654966533,38.37002949131208,60.50000000000001,0.019586400763904655,TRUE,9138,Outbreak basin
RR,25,0.484,4.813641471089795,32.85566033329815,67.88359572995485,67.88359572995485,0.011585991231273449,FALSE,9139,Endemic
SI,5,0.8128,9.466993393143639,44.15831532329321,54.328635978461136,54.328635978461136,0.017514493715814105,FALSE,9140,Endemic
TB,5,0.552,5.365441614063457,37.2189281671308,67.42559450567173,67.42559450567173,0.0010519793255535813,FALSE,9141,Endemic
AL,0,0.308,9.028281984617934,25.316797255072743,82.19739368530111,82.19739368530111,0.004881773194886233,FALSE,9142,Endemic
TB,5,0.552,5.241092096781358,31.47728243144229,57.02406237580124,57.02406237580124,0.004746481641891686,FALSE,9143,Endemic
SI,5,0.5785656728444802,7.5913947485387325,39.94922790443525,69.04873513844588,69.04873513844588,0.0014838998059247667,FALSE,9144,Endemic
SI,0,0.7510008006405124,5.59369229990989,29.276747298426926,38.98364325771347,38.98364325771347,0.009289105489054669,FALSE,9145,Endemic
GR,55,0.6021052631578947,5.592805071268231,43.289534545037895,71.8969542268986,71.8969542268986,0.0010009906603241083,FALSE,9146,Outbreak basin
RR,35,0.5244195356285029,8.905585254076868,18.583287452347577,35.435917599972704,38.5,0.015209611205816464,TRUE,9147,Outbreak basin
TW,40,0.5124099279423538,3.0150323496200144,22.93745210627094,44.76387137614438,44.76387137614438,0.002763065237457452,FALSE,9148,Outbreak basin
AL,15,0.27884615384615385,9.374286452308297,29.763709930703044,106.73882182045229,106.73882182045229,0.0023038287499404153,FALSE,9149,Endemic
TW,40,0.4238782051282051,9.912440797314048,23.13976571895182,54.59060041068407,54.59060041068407,0.00381328542627235,FALSE,9150,Outbreak basin
SI,5,0.7510008006405124,5.0843346666079015,17.196795386262238,22.898504730747906,22.898504730747906,0.0057216245309600015,FALSE,9151,Endemic
TB,0,0.35504885993485336,9.075402101036161,25.115217205602676,70.73735488183507,70.73735488183507,0.0055795786506381345,FALSE,9152,Endemic
SI,0,0.7219983883964545,6.397750954842195,18.627757087815553,25.800275162923104,25.800275162923104,0.0028501150084243357,FALSE,9153,Endemic
GR,45,0.2915601023017903,3.6649441607296467,28.121780762448907,96.45277436945194,96.45277436945194,0.0016848522494630268,FALSE,9154,Outbreak basin
RR,25,0.5244195356285029,8.781574671389535,29.10396797116846,55.49749007021283,55.49749007021283,0.0011086767540633654,FALSE,9155,Endemic
RR,25,0.484,7.039244043873623,30.470083819236606,62.95471863478638,62.95471863478638,0.011778003978364477,FALSE,9156,Endemic
SI,0,0.8128,7.0254860853310674,38.55189295252785,47.43097066009825,47.43097066009825,0.0028820877446785647,FALSE,9157,Endemic
RR,30,0.46880000000000005,9.708738274872303,31.78785410709679,67.80685603049656,67.80685603049656,0.007255819534817029,FALSE,9158,Endemic
RR,30,0.484,7.501056232955307,28.012430446688086,57.87692241051258,57.87692241051258,0.008669560280754439,FALSE,9159,Outbreak basin
AL,10,0.22248995983935743,9.80999183258973,37.15999108739197,167.018732504704,167.018732504704,0.0024477071524512746,FALSE,9160,Endemic
RR,30,0.39556592765460913,6.8231178529094905,20.288388978224248,51.28952611899168,51.28952611899168,0.0030161107231658105,FALSE,9161,Outbreak basin
TW,45,0.4238782051282051,7.126734497724101,31.112700027879328,73.40009382758677,73.40009382758677,0.0012511946649997178,FALSE,9162,Outbreak basin
TW,30,0.3655999999999999,8.31190143711865,35.33581373048946,96.65156928470861,96.65156928470861,0.0018002084698987037,FALSE,9163,Endemic
RR,20,0.5244195356285029,5.436898526502773,18.994091344065964,36.21926731105097,36.21926731105097,0.01871054080570615,FALSE,9164,Outbreak basin
GR,45,0.272,3.8894920530728996,44.52548873377964,163.69664975654277,163.69664975654277,0.008082316357038167,FALSE,9165,Outbreak basin
SI,0,0.696,9.23485853499733,21.428111500572413,30.78751652381094,30.78751652381094,0.00981281302754848,FALSE,9166,Endemic
AL,10,0.2576,3.2813968686386943,17.326057290192693,67.2595391700027,67.2595391700027,0.014674020174088288,FALSE,9167,Endemic
TW,50,0.3655999999999999,6.636341102421284,38.776810630224645,106.06348640652257,106.06348640652257,0.0010664323465623,FALSE,9168,Outbreak basin
TW,15,0.2648,9.427403705893084,22.056289084721357,83.29414306918942,83.29414306918942,0.005052358219639767,FALSE,9169,Endemic
RR,20,0.484,3.82263609720394,35.009277700446546,72.33321838935237,72.33321838935237,0.0013002073931994295,FALSE,9170,Endemic
GR,50,0.39519999999999994,5.856674124253914,28.386847455985844,71.8290674493569,71.8290674493569,0.002616294249481787,FALSE,9171,Outbreak basin
TB,0,0.552,9.358727490063757,26.20986491208896,47.48163933349449,47.48163933349449,0.00482968402286449,FALSE,9172,Endemic
SI,15,0.7510008006405124,4.114109139190987,39.733105497434735,52.90687501737312,52.90687501737312,0.005191551743900977,FALSE,9173,Endemic
GR,70,0.5808,4.815146181033924,26.406428986229002,45.46561464571109,77,0.009166310985086842,TRUE,9174,Outbreak basin
TW,5,0.4238782051282051,6.030240330146626,30.94318780582398,73.00018597668871,73.00018597668871,0.012261361876440575,FALSE,9175,Endemic
AL,0,0.2201761409127302,3.6505780841689557,44.49720309348777,202.098206050059,202.098206050059,0.0010077563499681073,FALSE,9176,Endemic
GR,20,0.272,7.969868377549574,17.62632175348699,64.80265350546688,64.80265350546688,0.00446461689537604,FALSE,9177,Outbreak basin
TB,0,0.5164658634538153,3.741199217736721,21.29593331599608,41.23396108618214,41.23396108618214,0.0016064024349965868,FALSE,9178,Endemic
TB,0,0.6664,8.816882505081594,36.37479730183259,54.58402956457471,54.58402956457471,0.00470928267776715,FALSE,9179,Endemic
SI,10,0.5785656728444802,6.011303653940558,30.982106057927012,53.549851835497805,53.549851835497805,0.003186291316170704,FALSE,9180,Endemic
TB,5,0.5508406725380304,5.432264305418357,27.34981220914051,49.651039897117,49.651039897117,0.01189545664790689,FALSE,9181,Endemic
TB,5,0.46036829463570855,6.783684942405671,20.5559555394575,44.65111038049116,44.65111038049116,0.017524064623096722,FALSE,9182,Endemic
GR,45,0.6021052631578947,7.772320287302136,43.14640295226127,71.6592356724619,71.6592356724619,0.006139160247028208,FALSE,9183,Outbreak basin
RR,25,0.5584,4.511030625551939,40.36460371222347,72.28618143306495,72.28618143306495,0.001530499988249956,FALSE,9184,Endemic
TW,45,0.2648,6.001886676996946,35.46840214636177,133.94411686692513,133.94411686692513,0.011784809646753927,FALSE,9185,Outbreak basin
TW,30,0.2648,9.000441918615252,33.33472359459847,125.88641840860451,125.88641840860451,0.0010019632542375163,FALSE,9186,Endemic
RR,40,0.484,8.485861114459112,36.453961248043925,75.31810175215688,75.31810175215688,0.008962342346390761,FALSE,9187,Outbreak basin
SI,0,0.696,9.962675852701068,35.18142302753404,50.54802159128454,50.54802159128454,0.005543402414831279,FALSE,9188,Endemic
AL,10,0.308,5.624608375132084,19.137037864420563,62.133239819547285,62.133239819547285,0.001710812583979115,FALSE,9189,Endemic
SI,10,0.5785656728444802,4.140616298886016,24.036083095707,41.54426061528188,41.54426061528188,0.0043975922016673006,FALSE,9190,Endemic
GR,20,0.20394736842105263,3.1122083705849946,28.6019372404553,140.24175679190986,140.24175679190986,0.0015848086507793176,FALSE,9191,Endemic
RR,30,0.484,8.77447632397525,23.540958096273243,48.638343174118276,48.638343174118276,0.002197098715684325,FALSE,9192,Outbreak basin
TB,0,0.48314606741573035,7.162747341906652,30.58323379838839,63.300181582710856,63.300181582710856,0.005502784786262364,FALSE,9193,Endemic
AL,0,0.308,9.941762666217983,37.20593621721491,120.79849421173672,120.79849421173672,0.0010448928192341,FALSE,9194,Endemic
TW,15,0.3191659983961508,7.956682001473382,34.300055040512234,107.46776039075064,107.46776039075064,0.004767980800448112,FALSE,9195,Endemic
GR,45,0.45280000000000004,3.074934353120625,42.345858060289174,93.5200045501086,93.5200045501086,0.010549928425655093,FALSE,9196,Outbreak basin
TW,15,0.5124099279423538,4.974450605455786,28.44617636874318,55.51449106962537,55.51449106962537,0.002001892290192799,FALSE,9197,Endemic
TB,0,0.48314606741573035,8.828909266507253,21.0114087886177,43.48872981830175,43.48872981830175,0.011988945134576835,FALSE,9198,Endemic
SI,0,0.4432,9.619440016103908,24.88566088490188,56.14995687026598,56.14995687026598,0.003337167182584976,FALSE,9199,Endemic
TW,75,0.5124099279423538,4.450815418967977,38.17438911180943,74.4997062510156,82.5,0.0051882860699657245,TRUE,9200,Outbreak basin
AL,5,0.2201761409127302,7.953511396190152,17.996991416439414,81.73906283321028,81.73906283321028,0.0017907142685961454,FALSE,9201,Endemic
GR,10,0.26380873866446825,8.3024004122708,26.84548137243837,101.7611528273992,101.7611528273992,0.01778413338007187,FALSE,9202,Endemic
RR,15,0.5012244897959184,6.973647903650999,17.098988865036517,34.11443218187253,34.11443218187253,0.0025870608495510736,FALSE,9203,Endemic
SI,10,0.5785656728444802,9.228386416099966,40.517970426008105,70.03175668339284,70.03175668339284,0.004148194112470007,FALSE,9204,Endemic
TB,0,0.6664,3.9153129109181464,41.90088927280158,62.87648450300357,62.87648450300357,0.003112857906400751,FALSE,9205,Endemic
RR,40,0.5584,9.947406355291605,43.30769057152793,77.55675245617465,77.55675245617465,0.0010817568347375214,FALSE,9206,Endemic
TW,15,0.3655999999999999,4.450237936573103,42.878717822022736,117.2831450274145,117.2831450274145,0.005785934580234456,FALSE,9207,Endemic
SI,0,0.8128,6.4518095827661455,38.04736275225878,46.81023960661759,46.81023960661759,0.001147149712240557,FALSE,9208,Endemic
SI,0,0.8128,7.46513503161259,36.13983941730112,44.463385109868504,44.463385109868504,0.0010212358700726815,FALSE,9209,Endemic
TB,5,0.552,8.216962879290804,41.7925282381475,75.71110188070197,75.71110188070197,0.0011212920478596926,FALSE,9210,Endemic
AL,15,0.2576,7.1250794439110905,27.59011449990794,107.10448175430102,107.10448175430102,0.014572331662661014,FALSE,9211,Endemic
RR,25,0.5012244897959184,9.36814856599085,35.67873897962272,71.18315187302579,71.18315187302579,0.007943403103264456,FALSE,9212,Endemic
GR,45,0.26380873866446825,8.857591294683516,32.28648647200316,122.38596278293699,122.38596278293699,0.004122274149378802,FALSE,9213,Outbreak basin
GR,20,0.26380873866446825,7.383589485893026,42.708562170155346,161.8921434762451,161.8921434762451,0.001012496752395895,FALSE,9214,Endemic
SI,10,0.8128,5.337502342881635,37.025129708927125,45.552571000156405,45.552571000156405,0.00541202589895694,FALSE,9215,Endemic
TB,0,0.6664,3.4639846601057798,15.869412571191788,23.813644314513486,23.813644314513486,0.0022170625629491097,FALSE,9216,Endemic
AL,15,0.58,7.2087914645671844,18.991479717660695,32.74393054769086,32.74393054769086,0.0012239413438227523,FALSE,9217,Endemic
GR,50,0.20394736842105263,4.814954307861626,24.326542555354536,119.27853123915773,119.27853123915773,0.0011059828819810656,FALSE,9218,Outbreak basin
TW,15,0.5124099279423538,3.566285857697949,44.85487724421546,87.53709637191423,87.53709637191423,0.0033385714180910993,FALSE,9219,Endemic
GR,30,0.26380873866446825,3.6567939179949462,17.24067481001839,65.35293295172596,65.35293295172596,0.0047999075693526665,FALSE,9220,Outbreak basin
TW,30,0.3655999999999999,7.048521805321798,33.848720986861736,92.5840289574993,92.5840289574993,0.002437389946588898,FALSE,9221,Endemic
SI,5,0.8128,7.995331486221403,38.47043346147984,47.33074982957658,47.33074982957658,0.0024157698081875723,FALSE,9222,Endemic
TB,5,0.5508406725380304,8.616254379972816,30.32417780952528,55.05072395944343,55.05072395944343,0.019430849694235332,FALSE,9223,Endemic
TW,15,0.5124099279423538,7.637718399055302,43.46051742089912,84.81591602922344,84.81591602922344,0.0034001280682136132,FALSE,9224,Endemic
RR,35,0.39556592765460913,4.3802278430666775,20.408906734082848,51.59419784987905,51.59419784987905,0.002284250022552128,FALSE,9225,Outbreak basin
TB,5,0.552,5.877327808411792,29.792119266930968,53.97123055603436,53.97123055603436,0.0026359893895976537,FALSE,9226,Endemic
SI,5,0.696,7.6911919235717505,30.030179175082594,43.14680915960143,43.14680915960143,0.012021945098061475,FALSE,9227,Endemic
TB,5,0.552,4.635528842220083,37.80949014471844,68.49545316072181,68.49545316072181,0.016532840012762787,FALSE,9228,Endemic
AL,0,0.2696,9.25651245424524,35.432755399961025,131.42713427285247,131.42713427285247,0.0016372206419506764,FALSE,9229,Endemic
AL,5,0.5659259259259259,4.650776009541005,20.765176496934146,36.6923930246873,36.6923930246873,0.015694479438889894,FALSE,9230,Endemic
SI,0,0.8128,8.765214689541608,24.03557296609506,29.571325007498846,29.571325007498846,0.009933738854875055,FALSE,9231,Endemic
RR,45,0.39556592765460913,9.869309167843312,22.960906990338117,58.045714721887215,58.045714721887215,0.013936978091860385,FALSE,9232,Outbreak basin
TW,5,0.3655999999999999,8.3124204010237,35.01271427376196,95.76781803545396,95.76781803545396,0.0012460300978377062,FALSE,9233,Endemic
TB,0,0.552,9.489913609810174,25.92943591531366,46.9736157886117,46.9736157886117,0.0026066623857123636,FALSE,9234,Endemic
GR,10,0.5808,5.7384723976720124,41.34133470011875,71.17998398780777,71.17998398780777,0.003241099808825035,FALSE,9235,Endemic
TW,40,0.3191659983961508,8.222448034677655,19.24323006765917,60.29223089037935,60.29223089037935,0.00648432906049506,FALSE,9236,Outbreak basin
