sim_id,site_code,date,temp_c,r_t,N,N0,HC_prop,KE,KT,KC_raw,KC,scale,KC_constrained,basin_start,final_ratio_KC,final_ratio_KT,ended_above_KT,ended_near_KC,ended_near_KE,outcome
12,GR,2026-06-26,30.371103922526043,0.15,14.998133590063787,15,0.45280000000000004,7.671985602704808,15.00716689741239,33.143036434214636,33.143036434214636,0.001867909238891544,FALSE,Endemic,0.45252744478718687,0.9993980671095115,FALSE,FALSE,FALSE,Intermediate
13,AL,2026-06-26,30.371103922526043,0.15,8.05068788361544,15,0.58,6.605443308828399,37.319239389616996,64.34351618899483,64.34351618899483,0.006390645738776281,FALSE,Endemic,0.12512042176819071,0.21572486511757022,FALSE,FALSE,FALSE,Intermediate
14,RR,2026-06-26,30.371103922526043,0.15,5.865277171246476,30,0.484,5.72261520056054,43.2736707595177,89.40841066016054,89.40841066016054,0.01788059226479024,FALSE,Endemic,0.065600955524646,0.13553916430711982,FALSE,FALSE,FALSE,Intermediate
15,SI,2026-06-26,30.371103922526043,0.15,7.510833042911097,5,0.7510008006405124,8.260657938895747,28.58194717671722,38.05847763722794,38.05847763722794,0.004978274655792604,FALSE,Endemic,0.19734980244097233,0.2627824128451753,FALSE,FALSE,TRUE,Endemic
16,RR,2026-06-26,30.371103922526043,0.15,31.10339892228952,35,0.39556592765460913,7.284931631060317,39.868263916578144,100.78791202509578,100.78791202509578,0.0029114277778308313,FALSE,Endemic,0.30860247322659984,0.7801543349710799,FALSE,FALSE,FALSE,Intermediate
17,TB,2026-06-26,30.371103922526043,0.15,4.635875726737614,5,0.46036829463570855,4.634664678713307,36.73492799978703,79.79465229866784,79.79465229866784,0.01498496118413483,FALSE,Endemic,0.05809757412546566,0.1261980349264463,FALSE,FALSE,FALSE,Intermediate
18,TB,2026-06-26,30.371103922526043,0.15,5.834221603453335,5,0.5508406725380304,7.058746293419972,39.642117717303336,71.96657707690679,71.96657707690679,0.001405889934156328,FALSE,Endemic,0.08106848818471132,0.14717229904462856,FALSE,FALSE,TRUE,Endemic
19,TB,2026-06-26,30.371103922526043,0.15,6.200386329261094,5,0.5164658634538153,6.248486859258264,38.38104484369978,74.3147757860128,74.3147757860128,0.009002059477572823,FALSE,Endemic,0.08343409858511748,0.16154813800695378,FALSE,FALSE,TRUE,Endemic
20,RR,2026-06-26,30.371103922526043,0.15,27.23369070795731,30,0.46880000000000005,7.750150075415149,38.274751282297075,81.64409403220365,81.64409403220365,0.0017555906594302225,FALSE,Endemic,0.33356596127106597,0.7115314873529563,FALSE,FALSE,FALSE,Intermediate
21,TW,2026-06-26,30.371103922526043,0.15,3.869790766624391,5,0.3655999999999999,3.8132226928137243,20.58306470280513,56.29941111270551,56.29941111270551,0.008900220053146337,FALSE,Endemic,0.06873590132013062,0.18800848282311441,FALSE,FALSE,FALSE,Intermediate
22,GR,2026-06-26,30.371103922526043,0.15,8.604887711017042,15,0.272,8.56077884347178,38.07097277138382,139.96681165949934,139.96681165949934,0.015646562403325265,FALSE,Endemic,0.061478057612331424,0.22602227063357141,FALSE,FALSE,FALSE,Intermediate
23,TB,2026-06-26,30.371103922526043,0.15,8.159376612507327,0,0.48314606741573035,8.195865163579583,37.420833504293114,77.45242283446714,77.45242283446714,0.01563942138754295,FALSE,Endemic,0.10534695124961692,0.21804368979571875,FALSE,FALSE,TRUE,Endemic
24,RR,2026-06-26,30.371103922526043,0.15,14.171660418744095,15,0.5244195356285029,3.9021051321178675,18.872678505722433,35.98774878419438,35.98774878419438,0.0012416622142758106,FALSE,Endemic,0.39379124556321815,0.750908802608335,FALSE,FALSE,FALSE,Intermediate
25,RR,2026-06-26,30.371103922526043,0.15,15.49484201102757,25,0.5584,8.119208340998739,41.553530611563474,74.41534851641023,74.41534851641023,0.0047073554658805085,FALSE,Endemic,0.20822105009171077,0.372888700020972,FALSE,FALSE,FALSE,Intermediate
26,GR,2026-06-26,30.371103922526043,0.15,6.986597271884721,10,0.45280000000000004,6.0962724718265235,44.032010016962886,97.2438383766848,97.2438383766848,0.004270349609334465,FALSE,Endemic,0.07184616926392148,0.15867086851572765,FALSE,FALSE,FALSE,Intermediate
27,RR,2026-06-26,30.371103922526043,0.15,39.64224572305402,40,0.46880000000000005,6.159175951499492,40.1626510033384,85.67118388084128,85.67118388084128,0.005592685638589372,FALSE,Endemic,0.46272555049772396,0.9870425565224487,FALSE,FALSE,FALSE,Intermediate
28,TB,2026-06-26,30.371103922526043,0.15,6.08828139417186,5,0.5508406725380304,6.429933994077146,20.148963395040482,36.578568721519716,36.578568721519716,0.005087443648801439,FALSE,Endemic,0.1664439481086102,0.3021635046332183,FALSE,FALSE,TRUE,Endemic
29,TW,2026-06-26,30.371103922526043,0.15,2.4828129763273923,0,0.2648,4.298175068106502,16.450403302442282,62.12387954094518,62.12387954094518,0.0020875141825515225,FALSE,Endemic,0.0399655172000486,0.15092717975849174,FALSE,FALSE,TRUE,Endemic
30,TW,2026-06-26,30.371103922526043,0.15,3.2900189550846703,15,0.3191659983961508,3.1228382734116167,44.896580376662314,140.66843148165302,140.66843148165302,0.011131144691233339,FALSE,Endemic,0.02338846691067127,0.07327994532062078,FALSE,FALSE,FALSE,Intermediate
31,TW,2026-06-26,30.371103922526043,0.15,7.374579000389816,10,0.3191659983961508,5.949648952810094,17.029104572720826,53.355008548198164,53.355008548198164,0.0053758559398268835,FALSE,Endemic,0.13821718337329103,0.4330573559459646,FALSE,FALSE,FALSE,Intermediate
32,TW,2026-06-26,30.371103922526043,0.15,6.0529965684443034,10,0.2648,4.1162889818660915,19.487369852140546,73.59278645068183,73.59278645068183,0.004462405101263732,FALSE,Endemic,0.08224986252559843,0.31061126331419353,FALSE,FALSE,FALSE,Intermediate
33,GR,2026-06-26,30.371103922526043,0.15,44.8837473434383,40,0.20394736842105263,4.888013248099014,30.922322343103588,151.6191289081208,151.6191289081208,0.0010663687037312333,FALSE,Outbreak basin,0.29602958193116424,1.4514998855979666,TRUE,FALSE,FALSE,Above threshold
34,AL,2026-06-26,30.371103922526043,0.15,13.561364668217763,15,0.22248995983935743,8.00397585448809,18.699017360340804,84.04431990478086,84.04431990478086,0.002539129692558724,FALSE,Endemic,0.16135968122036437,0.7252447766041646,FALSE,FALSE,FALSE,Intermediate
35,AL,2026-06-26,30.371103922526043,0.15,4.4621843006850845,10,0.5659259259259259,4.435347284656018,42.75137672899291,75.54235416772308,75.54235416772308,0.014246002953849675,FALSE,Endemic,0.059068642350990415,0.10437521881392285,FALSE,FALSE,FALSE,Intermediate
36,SI,2026-06-26,30.371103922526043,0.15,2.7514955741345823,0,0.5785656728444802,3.9501969357952476,41.556631105486304,71.82699053190599,71.82699053190599,0.0027420439765068806,FALSE,Endemic,0.03830726519040709,0.06621074665918553,FALSE,FALSE,TRUE,Endemic
37,AL,2026-06-26,30.371103922526043,0.15,3.351602977127434,5,0.5659259259259259,3.3492450702469796,20.620701347943395,36.43710316717746,36.43710316717746,0.01898756933577567,FALSE,Endemic,0.09198324470938067,0.16253583816448153,FALSE,FALSE,FALSE,Intermediate
38,RR,2026-06-26,30.371103922526043,0.15,32.98507558742426,30,0.484,5.376395585946739,15.889901267364621,32.83037451934839,33,0.013436634499612663,TRUE,Outbreak basin,0.9995477450734624,2.0758515130091126,TRUE,TRUE,FALSE,Carrying capacity
39,RR,2026-06-26,30.371103922526043,0.15,23.09813011509044,25,0.5244195356285029,8.299389217514545,33.08905491605401,63.09653372542207,63.09653372542207,0.0015458584550561722,FALSE,Endemic,0.36607605444075336,0.6980595297656503,FALSE,FALSE,FALSE,Intermediate
40,AL,2026-06-26,30.371103922526043,0.15,5.2848136888459685,0,0.2576,5.292542154435068,41.35287141893059,160.53133314802247,160.53133314802247,0.016245940979659198,FALSE,Endemic,0.03292076123215744,0.1277979861496795,FALSE,FALSE,TRUE,Endemic
41,TB,2026-06-26,30.371103922526043,0.15,3.962627769774314,5,0.35504885993485336,3.754678781144321,44.380029102321714,124.99696270103458,124.99696270103458,0.004430842012008821,FALSE,Endemic,0.03170179246076606,0.08928853472894661,FALSE,FALSE,FALSE,Intermediate
42,AL,2026-06-26,30.371103922526043,0.15,2.8531824986993843,0,0.58,6.012332549318671,26.813307667616755,46.229840806235785,46.229840806235785,0.0015297756000678519,FALSE,Endemic,0.061717333413670944,0.10640919554081198,FALSE,FALSE,TRUE,Endemic
43,RR,2026-06-26,30.371103922526043,0.15,10.701290547696333,30,0.5012244897959184,5.508801015559584,40.260215427260846,80.32371970422562,80.32371970422562,0.008707150617782723,FALSE,Endemic,0.13322702916525123,0.2658031119339296,FALSE,FALSE,FALSE,Intermediate
44,GR,2026-06-26,30.371103922526043,0.15,5.955916743172263,15,0.5808,4.123009404633194,26.97818853892386,46.4500491372656,46.4500491372656,0.007561553456780243,FALSE,Endemic,0.12822196862637963,0.22076785231814677,FALSE,FALSE,FALSE,Intermediate
45,RR,2026-06-26,30.371103922526043,0.15,31.103837998937898,35,0.39556592765460913,3.6364281536079943,38.95789914065972,98.48648838803946,98.48648838803946,0.0029382679763066025,FALSE,Endemic,0.31581832704185697,0.7983961837016856,FALSE,FALSE,FALSE,Intermediate
46,TB,2026-06-26,30.371103922526043,0.15,5.611514545601808,5,0.35504885993485336,5.613388714147732,39.19259002665058,110.38646915763054,110.38646915763054,0.015276155429159426,FALSE,Endemic,0.050835166560030405,0.14317794618283794,FALSE,FALSE,TRUE,Endemic
47,GR,2026-06-26,30.371103922526043,0.15,7.63900375950359,15,0.5808,4.152391760842875,37.19672327628359,64.04394503492354,64.04394503492354,0.004158285432666535,FALSE,Endemic,0.11927753287743277,0.20536765302588286,FALSE,FALSE,FALSE,Intermediate
48,RR,2026-06-26,30.371103922526043,0.15,17.1232377037725,25,0.46880000000000005,9.859353126492351,34.315923240501434,73.19949496693991,73.19949496693991,0.005727327527962937,FALSE,Endemic,0.23392562628343408,0.4989881106728542,FALSE,FALSE,FALSE,Intermediate
49,RR,2026-06-26,30.371103922526043,0.15,37.257708320255574,35,0.484,5.015437795082107,17.722078941296786,36.615865581191706,38.5,0.002624072130529382,TRUE,Outbreak basin,0.9677326836430019,2.102332826959482,TRUE,TRUE,FALSE,Carrying capacity
50,TB,2026-06-26,30.371103922526043,0.15,4.825625440535168,5,0.46036829463570855,4.410438583465293,18.25465963454917,39.652295449655504,39.652295449655504,0.0011805377972188788,FALSE,Endemic,0.12169851419224943,0.26435033778455574,FALSE,FALSE,FALSE,Intermediate
51,GR,2026-06-26,30.371103922526043,0.15,26.992735180156057,25,0.6021052631578947,5.555098840035498,23.40373881859705,38.869845939977616,38.869845939977616,0.006029042095807709,FALSE,Outbreak basin,0.6944389546034718,1.1533514106176541,TRUE,FALSE,FALSE,Above threshold
52,TB,2026-06-26,30.371103922526043,0.15,3.81415533557871,5,0.552,3.6025838411878794,40.8363208710216,73.97884215764782,73.97884215764782,0.004816907590277242,FALSE,Endemic,0.051557380790723945,0.09340105215710859,FALSE,FALSE,FALSE,Intermediate
53,SI,2026-06-26,30.371103922526043,0.15,6.45456678061658,10,0.696,6.435252764960751,43.957667774520814,63.1575686415529,63.1575686415529,0.015134196603264063,FALSE,Endemic,0.10219783502511152,0.14683596986366598,FALSE,FALSE,FALSE,Intermediate
54,TW,2026-06-26,30.371103922526043,0.15,9.826745025071242,25,0.2648,7.415083061438054,27.563148729968816,104.09044082314509,104.09044082314509,0.013930008096073948,FALSE,Endemic,0.0944058354192906,0.35651750535985877,FALSE,FALSE,FALSE,Intermediate
55,TB,2026-06-26,30.371103922526043,0.15,4.441597595017191,5,0.5164658634538153,3.589942662511021,26.57721527153626,51.45977140445201,51.45977140445201,0.0014537616814566136,FALSE,Endemic,0.0863120350867499,0.16712050339502896,FALSE,FALSE,FALSE,Intermediate
56,GR,2026-06-26,30.371103922526043,0.15,31.951542488103886,25,0.5808,4.069871392101049,22.776680106762797,39.21604701577617,39.21604701577617,0.010281426083072837,FALSE,Outbreak basin,0.814756838578099,1.4028182482405287,TRUE,FALSE,FALSE,Above threshold
57,SI,2026-06-26,30.371103922526043,0.15,11.469630675623433,15,0.8128,9.854215087369084,39.34550360776484,48.40736172215163,48.40736172215163,0.005085642878176126,FALSE,Endemic,0.23693980145947163,0.2915105825042712,FALSE,FALSE,FALSE,Intermediate
58,AL,2026-06-26,30.371103922526043,0.15,5.67456232529079,5,0.2201761409127302,6.818600478116423,28.4237199020572,129.0953678460707,129.0953678460707,0.001285691265545443,FALSE,Endemic,0.04395635893037589,0.19964179019650719,FALSE,FALSE,TRUE,Endemic
59,TB,2026-06-26,30.371103922526043,0.15,3.650733835408398,0,0.5508406725380304,4.588832653593272,17.98921762034297,32.657751174140074,32.657751174140074,0.004249114627523303,FALSE,Endemic,0.11178766767931096,0.20294011181898167,FALSE,FALSE,TRUE,Endemic
60,SI,2026-06-26,30.371103922526043,0.15,2.453014307747938,0,0.696,5.106343060731888,28.969872754532844,41.62338039444374,41.62338039444374,0.0015335462430477516,FALSE,Endemic,0.058933567732893405,0.08467466628289283,FALSE,FALSE,TRUE,Endemic
61,TW,2026-06-26,30.371103922526043,0.15,52.029047386104594,45,0.5124099279423538,7.878697259817272,34.779589518439025,67.87454266957866,67.87454266957866,0.0033882503512772137,FALSE,Outbreak basin,0.7665472994696727,1.4959649641212833,TRUE,FALSE,FALSE,Above threshold
62,TW,2026-06-26,30.371103922526043,0.15,54.99986569420075,50,0.3655999999999999,5.7503129984252155,17.37151619978249,47.51508807380332,55.00000000000001,0.01196198480039651,TRUE,Outbreak basin,0.9999975580763771,3.166094718599716,TRUE,TRUE,FALSE,Carrying capacity
63,RR,2026-06-26,30.371103922526043,0.15,4.56107951781958,15,0.484,4.321246683131903,26.814889234956354,55.40266370858751,55.40266370858751,0.013228838174328413,FALSE,Endemic,0.0823259968475596,0.17009503480900745,FALSE,FALSE,FALSE,Intermediate
64,GR,2026-06-26,30.371103922526043,0.15,102.77854811538248,55,0.272,9.662064142525196,29.727569490205497,109.29253489046138,109.29253489046138,0.004010742584131053,FALSE,Outbreak basin,0.9403986120222433,3.457347838317071,TRUE,FALSE,FALSE,Above threshold
65,TW,2026-06-26,30.371103922526043,0.15,11.228970570782952,15,0.3191659983961508,8.501167536946014,21.98803153820336,68.89214906567736,68.89214906567736,0.0056332241036495855,FALSE,Endemic,0.1629934720149022,0.5106855768909121,FALSE,FALSE,FALSE,Intermediate
66,AL,2026-06-26,30.371103922526043,0.15,3.5816047010701295,0,0.2696,3.585867055458948,16.459232240449637,61.050564690095094,61.050564690095094,0.018826510603437176,FALSE,Endemic,0.05866620102944294,0.21760460322493672,FALSE,FALSE,TRUE,Endemic
67,TW,2026-06-26,30.371103922526043,0.15,55.66656083418356,30,0.3655999999999999,6.425397799815983,20.498634525574744,56.068475179362004,56.068475179362004,0.009720572444613882,FALSE,Outbreak basin,0.9928317232831332,2.715622875500912,TRUE,TRUE,FALSE,Carrying capacity
68,TB,2026-06-26,30.371103922526043,0.15,4.2519511732679725,5,0.552,4.239954879973084,30.586813513655216,55.410894046476834,55.410894046476834,0.011357754353448834,FALSE,Endemic,0.07673493175731068,0.1390125575313599,FALSE,FALSE,FALSE,Intermediate
69,GR,2026-06-26,30.371103922526043,0.15,13.836021932243392,15,0.20394736842105263,9.31964057451114,22.59007408283651,110.76423421261772,110.76423421261772,0.001570116925515359,FALSE,Endemic,0.12491416593631141,0.6124823620103012,FALSE,FALSE,FALSE,Intermediate
70,RR,2026-06-26,30.371103922526043,0.15,26.550072438579186,25,0.484,4.081044777762145,22.991087059490383,47.50224599068261,47.50224599068261,0.0028598435644530814,FALSE,Outbreak basin,0.5589224653458887,1.154798482119605,TRUE,FALSE,FALSE,Above threshold
71,TB,2026-06-26,30.371103922526043,0.15,8.076292657582906,5,0.552,8.837043362669647,18.81008323514834,34.076237744833946,34.076237744833946,0.006997760454055809,FALSE,Endemic,0.23700658265325358,0.42935975118343034,FALSE,FALSE,TRUE,Endemic
72,TW,2026-06-26,30.371103922526043,0.15,10.717212513947999,15,0.4238782051282051,4.865644048899412,40.695321487728506,96.00711005044457,96.00711005044457,0.0019866732354054694,FALSE,Endemic,0.11162936274528942,0.2633524474595864,FALSE,FALSE,FALSE,Intermediate
73,TB,2026-06-26,30.371103922526043,0.15,4.010226248969526,5,0.5508406725380304,3.665477876085788,15.104031118098646,27.419963468757576,27.419963468757576,0.004909314277402853,FALSE,Endemic,0.1462520638854532,0.2655070171408882,FALSE,FALSE,FALSE,Intermediate
74,GR,2026-06-26,30.371103922526043,0.15,63.37788722139035,55,0.39519999999999994,9.729405033402145,30.54799798876047,77.2975657610336,77.2975657610336,0.0016868100974572254,FALSE,Outbreak basin,0.8199208681075921,2.0746985529038264,TRUE,FALSE,FALSE,Above threshold
75,TW,2026-06-26,30.371103922526043,0.15,46.99347880717279,45,0.3191659983961508,5.238822319312021,42.14695192873478,132.05338958575948,132.05338958575948,0.0018161974752468218,FALSE,Outbreak basin,0.3558672666759061,1.1149911596604396,TRUE,FALSE,FALSE,Above threshold
76,AL,2026-06-26,30.371103922526043,0.15,9.319744883530545,5,0.2576,9.415142686339095,23.311813075561076,90.49616877158803,90.49616877158803,0.014205103563884753,FALSE,Endemic,0.10298496621501782,0.3997863595303487,FALSE,FALSE,TRUE,Endemic
77,TW,2026-06-26,30.371103922526043,0.15,10.818143416823402,15,0.3191659983961508,5.441668827319518,37.12359976256266,116.3143942309438,116.3143942309438,0.0021253079560804556,FALSE,Endemic,0.09300777851573411,0.2914087934902523,FALSE,FALSE,FALSE,Intermediate
78,TW,2026-06-26,30.371103922526043,0.15,6.9192748285252925,15,0.5124099279423538,3.002835303544998,21.197100752033293,41.367466936389974,41.367466936389974,0.006681739871494055,FALSE,Endemic,0.16726368184846657,0.326425529107398,FALSE,FALSE,FALSE,Intermediate
79,TB,2026-06-26,30.371103922526043,0.15,6.970651193157552,5,0.46036829463570855,6.993789469124749,22.375600438099355,48.603695560323644,48.603695560323644,0.015715554866586164,FALSE,Endemic,0.14341813133336842,0.3115291235397864,FALSE,FALSE,TRUE,Endemic
80,SI,2026-06-26,30.371103922526043,0.15,7.727896423451955,0,0.4432,9.905630082823336,44.793595431838185,101.06858175053742,101.06858175053742,0.0038589623630073725,FALSE,Endemic,0.07646190625813212,0.17252235166546057,FALSE,FALSE,TRUE,Endemic
81,GR,2026-06-26,30.371103922526043,0.15,6.204475434372237,15,0.2915601023017903,6.037829070817679,44.87976774573326,153.92972972440091,153.92972972440091,0.011178526466186561,FALSE,Endemic,0.040307193714176355,0.13824660300213115,FALSE,FALSE,FALSE,Intermediate
82,TW,2026-06-26,30.371103922526043,0.15,5.669947405329261,5,0.5124099279423538,6.211061792215332,29.944697711616755,58.43894912782708,58.43894912782708,0.0023328388475233465,FALSE,Endemic,0.0970234319738885,0.1893472914615418,FALSE,FALSE,TRUE,Endemic
83,TB,2026-06-26,30.371103922526043,0.15,6.31144025105936,5,0.6664,6.6638536881655455,29.307575658895075,43.97895507037076,43.97895507037076,0.004814782289879249,FALSE,Endemic,0.14351046406083137,0.21535183682597742,FALSE,FALSE,TRUE,Endemic
84,AL,2026-06-26,30.371103922526043,0.15,4.737619515607658,0,0.3111467522052927,9.453395840944722,18.189288640860468,58.45887354420877,58.45887354420877,0.0018565229293957127,FALSE,Endemic,0.08104192278054921,0.26046205594676514,FALSE,FALSE,TRUE,Endemic
85,SI,2026-06-26,30.371103922526043,0.15,7.553725640210913,10,0.696,7.1026195145677775,21.718500377610326,31.20474192185392,31.20474192185392,0.009015601009617654,FALSE,Endemic,0.24206980013254775,0.3478014369720514,FALSE,FALSE,FALSE,Intermediate
86,TW,2026-06-26,30.371103922526043,0.15,5.664265461566983,5,0.3191659983961508,6.321301949908957,25.15760882757604,78.82296032157619,78.82296032157619,0.002055973863263437,FALSE,Endemic,0.07186060303315588,0.2251511858852899,FALSE,FALSE,TRUE,Endemic
87,SI,2026-06-26,30.371103922526043,0.15,6.360895053841154,0,0.7219983883964545,6.633531114785001,40.56571033783257,56.18531978710962,56.18531978710962,0.008506630963032575,FALSE,Endemic,0.1132127587409498,0.1568047249972307,FALSE,FALSE,TRUE,Endemic
88,RR,2026-06-26,30.371103922526043,0.15,57.936677134697305,45,0.39556592765460913,7.858077200362459,29.997119684703648,75.83342645956054,75.83342645956054,0.0028891713659662892,FALSE,Outbreak basin,0.7639991998197921,1.931408006624076,TRUE,FALSE,FALSE,Above threshold
89,TB,2026-06-26,30.371103922526043,0.15,8.248044966471298,5,0.5164658634538153,9.117949826642871,35.92034494271502,69.55027908814961,69.55027908814961,0.004644082109517364,FALSE,Endemic,0.11859111242411462,0.22962042763300575,FALSE,FALSE,TRUE,Endemic
90,RR,2026-06-26,30.371103922526043,0.15,20.20669356039591,25,0.39556592765460913,8.362866168608889,31.821235532406718,80.44483436953556,80.44483436953556,0.003555726565629713,FALSE,Endemic,0.25118696208103797,0.6350065678567832,FALSE,FALSE,FALSE,Intermediate
91,SI,2026-06-26,30.371103922526043,0.15,9.38737869316152,10,0.4432,8.46591173345223,17.481505118776113,39.44382923911578,39.44382923911578,0.0032604621780968,FALSE,Endemic,0.23799359428957811,0.5369891567905644,FALSE,FALSE,FALSE,Intermediate
92,TB,2026-06-26,30.371103922526043,0.15,3.500392888736916,0,0.46036829463570855,4.918836787343025,23.971777490805835,52.07086971481128,52.07086971481128,0.0030733274364606322,FALSE,Endemic,0.06722363017764706,0.14602141581196726,FALSE,FALSE,TRUE,Endemic
93,SI,2026-06-26,30.371103922526043,0.15,3.7044889588845145,0,0.7510008006405124,8.769139574607834,18.979961501900107,25.272891168308348,25.272891168308348,0.0014528953946841266,FALSE,Endemic,0.14657954779348167,0.1951789501002757,FALSE,FALSE,TRUE,Endemic
94,TB,2026-06-26,30.371103922526043,0.15,3.5561732955459364,0,0.5508406725380304,9.135042892536148,40.27046446921304,73.10728215413822,73.10728215413822,0.0011485681851823245,FALSE,Endemic,0.04864321570658526,0.08830723316500727,FALSE,FALSE,TRUE,Endemic
95,GR,2026-06-26,30.371103922526043,0.15,14.92139590837695,25,0.45280000000000004,6.1918496154248714,37.965614357963204,83.84632146193286,83.84632146193286,0.004540233063958889,FALSE,Endemic,0.17796124681690925,0.3930239549843402,FALSE,FALSE,FALSE,Intermediate
96,TW,2026-06-26,30.371103922526043,0.15,121.4361235500491,75,0.2648,5.275918864645064,32.15628704521805,121.43612932484159,121.43612932484159,0.014065265860868701,FALSE,Outbreak basin,0.9999999524458453,3.7764348657320443,TRUE,TRUE,FALSE,Carrying capacity
97,RR,2026-06-26,30.371103922526043,0.15,9.139942253507424,10,0.5244195356285029,8.069130225339904,26.563157667405903,50.65249454441217,50.65249454441217,0.002442896475540848,FALSE,Endemic,0.18044406964978815,0.3440834244161609,FALSE,FALSE,FALSE,Intermediate
98,TW,2026-06-26,30.371103922526043,0.15,8.12830288356872,15,0.3655999999999999,6.077508883550763,28.171740823891014,77.05618387278726,77.05618387278726,0.006067316521985537,FALSE,Endemic,0.10548540655721815,0.2885268231871394,FALSE,FALSE,FALSE,Intermediate
99,SI,2026-06-26,30.371103922526043,0.15,14.813754988951729,20,0.4496,3.5801159583497792,29.305788329802454,65.18191354493429,65.18191354493429,0.00276200940793272,FALSE,Endemic,0.227267875140542,0.5054890461310988,FALSE,FALSE,FALSE,Intermediate
100,GR,2026-06-26,30.371103922526043,0.15,6.907795586480203,20,0.6021052631578947,6.746883388608694,43.25083328643814,71.83267766104237,71.83267766104237,0.014487078712101037,FALSE,Endemic,0.09616508546536567,0.15971473984632412,FALSE,FALSE,FALSE,Intermediate
101,RR,2026-06-26,30.371103922526043,0.15,61.75438521296061,55,0.39556592765460913,9.481729727704078,26.32431623758748,66.54849267142322,66.54849267142322,0.0020828095512215364,FALSE,Outbreak basin,0.9279606905278373,2.34590652443173,TRUE,FALSE,FALSE,Above threshold
102,SI,2026-06-26,30.371103922526043,0.15,4.032755598462927,0,0.4432,4.036484935320914,43.88690472347662,99.02279946632811,99.02279946632811,0.016937628262278025,FALSE,Endemic,0.04072552604245684,0.091889724825038,FALSE,FALSE,TRUE,Endemic
103,TW,2026-06-26,30.371103922526043,0.15,82.78739428483233,40,0.4238782051282051,7.805468769976869,35.43654575245455,83.60077334416499,83.60077334416499,0.015621012483533654,FALSE,Outbreak basin,0.9902706754160734,2.336215128391795,TRUE,TRUE,FALSE,Carrying capacity
104,SI,2026-06-26,30.371103922526043,0.15,7.8241068705220185,10,0.7219983883964545,3.68351260968484,26.408029210288078,36.57629938612445,36.57629938612445,0.0018096920998602246,FALSE,Endemic,0.21391193209365966,0.29627757558954426,FALSE,FALSE,FALSE,Intermediate
105,AL,2026-06-26,30.371103922526043,0.15,9.10407464248504,15,0.2576,8.279077051207423,43.557654451578856,169.09027349215395,169.09027349215395,0.006514897269592145,FALSE,Endemic,0.05384150403486977,0.20901204982480504,FALSE,FALSE,FALSE,Intermediate
106,SI,2026-06-26,30.371103922526043,0.15,9.31448502595569,10,0.5785656728444802,7.836165952961892,18.824516020249575,32.53652420770157,32.53652420770157,0.0023933936307465524,FALSE,Endemic,0.28627781401895724,0.4948060824478078,FALSE,FALSE,FALSE,Intermediate
107,RR,2026-06-26,30.371103922526043,0.15,28.944975414207384,30,0.5244195356285029,5.696331449318677,35.122804013080895,66.97462933181379,66.97462933181379,0.0010655578307313385,FALSE,Endemic,0.43217820991296113,0.8241077621088373,FALSE,FALSE,FALSE,Intermediate
108,GR,2026-06-26,30.371103922526043,0.15,65.89468642458584,35,0.2915601023017903,8.768572099274024,19.21229647938162,65.89480634594923,65.89480634594923,0.015229936222475692,FALSE,Outbreak basin,0.9999981801090246,3.429818319496742,TRUE,TRUE,FALSE,Carrying capacity
109,RR,2026-06-26,30.371103922526043,0.15,42.91277720595951,40,0.5584,4.122350116958842,30.587010530289263,54.77616498977304,54.77616498977304,0.0019592317030209467,FALSE,Outbreak basin,0.7834206212496169,1.4029738919226664,TRUE,FALSE,FALSE,Above threshold
110,RR,2026-06-26,30.371103922526043,0.15,21.79963169283315,25,0.46880000000000005,7.317727475659922,42.904231378342956,91.51926488554383,91.51926488554383,0.0012722568426454795,FALSE,Endemic,0.23819718963101688,0.5080998072333976,FALSE,FALSE,FALSE,Intermediate
111,TW,2026-06-26,30.371103922526043,0.15,53.10109085880511,50,0.4238782051282051,5.644157594302669,16.405610600486398,38.70359551872784,55.00000000000001,0.0011551336451236756,TRUE,Outbreak basin,0.9654743792510019,3.2367640651687024,TRUE,TRUE,FALSE,Carrying capacity
112,SI,2026-06-26,30.371103922526043,0.15,2.547967891220647,0,0.4496,3.3915629805997014,22.049164404161274,49.04173577438006,49.04173577438006,0.0033413342810792866,FALSE,Endemic,0.051955091943375574,0.11555847852174282,FALSE,FALSE,TRUE,Endemic
113,RR,2026-06-26,30.371103922526043,0.15,9.644990290411732,15,0.5584,7.240556167904288,22.911558395717293,41.030727786026674,41.030727786026674,0.00755768314845958,FALSE,Endemic,0.23506749236108862,0.4209661396151301,FALSE,FALSE,FALSE,Intermediate
114,GR,2026-06-26,30.371103922526043,0.15,64.89622771313996,40,0.26380873866446825,8.648532028310001,17.19115153653547,65.16520879317977,65.16520879317977,0.005466169588008739,FALSE,Outbreak basin,0.9958723207518064,3.774978515849816,TRUE,TRUE,FALSE,Carrying capacity
115,GR,2026-06-26,30.371103922526043,0.15,105.06952346654016,70,0.2915601023017903,4.20078943669796,30.634862780570984,105.07220480002854,105.07220480002854,0.009880917048793472,FALSE,Outbreak basin,0.999974481039077,3.4297370358445534,TRUE,TRUE,FALSE,Carrying capacity
