site,n_surveys,N0_type,N0,substrate_date,live_coral_prop,live_coral_percent,state1_scenario,State_1,kc_scenario,K_c,sst_scenario,SST,r_T,K_t,valid_state_order,observed_threshold_position,sim_id
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,base_endemic,8,disturbed_reef_reduced_K,20,extreme_warm,32,0.0027303721331985464,6.6000000000000005,FALSE,above_threshold,663
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,base_endemic,8,disturbed_reef_reduced_K,20,warm,31,0.0037267965227149014,6.6000000000000005,FALSE,above_threshold,664
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,base_endemic,8,high_coral_high_K,100,cool,27,0.004258352536147206,33,TRUE,below_threshold,665
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,base_endemic,8,high_coral_high_K,100,current_mean,29,0.004975062395963412,33,TRUE,below_threshold,666
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,base_endemic,8,high_coral_high_K,100,extreme_warm,32,0.0027303721331985464,33,TRUE,below_threshold,667
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,base_endemic,8,high_coral_high_K,100,warm,31,0.0037267965227149014,33,TRUE,below_threshold,668
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,base_endemic,8,low_coral_low_K,25,cool,27,0.004258352536147206,8.25,TRUE,above_threshold,669
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,base_endemic,8,low_coral_low_K,25,current_mean,29,0.004975062395963412,8.25,TRUE,above_threshold,670
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,base_endemic,8,low_coral_low_K,25,extreme_warm,32,0.0027303721331985464,8.25,TRUE,above_threshold,671
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,base_endemic,8,low_coral_low_K,25,warm,31,0.0037267965227149014,8.25,TRUE,above_threshold,672
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,base_endemic,8,moderate_coral_moderate_K,50,cool,27,0.004258352536147206,16.5,TRUE,above_threshold,673
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,base_endemic,8,moderate_coral_moderate_K,50,current_mean,29,0.004975062395963412,16.5,TRUE,above_threshold,674
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,base_endemic,8,moderate_coral_moderate_K,50,extreme_warm,32,0.0027303721331985464,16.5,TRUE,above_threshold,675
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,base_endemic,8,moderate_coral_moderate_K,50,warm,31,0.0037267965227149014,16.5,TRUE,above_threshold,676
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,base_endemic,8,recovery_reef_increasing_K,75,cool,27,0.004258352536147206,24.75,TRUE,near_threshold,677
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,base_endemic,8,recovery_reef_increasing_K,75,current_mean,29,0.004975062395963412,24.75,TRUE,near_threshold,678
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,base_endemic,8,recovery_reef_increasing_K,75,extreme_warm,32,0.0027303721331985464,24.75,TRUE,near_threshold,679
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,base_endemic,8,recovery_reef_increasing_K,75,warm,31,0.0037267965227149014,24.75,TRUE,near_threshold,680
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,high_endemic,10,disturbed_reef_reduced_K,20,cool,27,0.004258352536147206,6.6000000000000005,FALSE,above_threshold,681
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,high_endemic,10,disturbed_reef_reduced_K,20,current_mean,29,0.004975062395963412,6.6000000000000005,FALSE,above_threshold,682
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,high_endemic,10,disturbed_reef_reduced_K,20,extreme_warm,32,0.0027303721331985464,6.6000000000000005,FALSE,above_threshold,683
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,high_endemic,10,disturbed_reef_reduced_K,20,warm,31,0.0037267965227149014,6.6000000000000005,FALSE,above_threshold,684
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,high_endemic,10,high_coral_high_K,100,cool,27,0.004258352536147206,33,TRUE,below_threshold,685
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,high_endemic,10,high_coral_high_K,100,current_mean,29,0.004975062395963412,33,TRUE,below_threshold,686
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,high_endemic,10,high_coral_high_K,100,extreme_warm,32,0.0027303721331985464,33,TRUE,below_threshold,687
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,high_endemic,10,high_coral_high_K,100,warm,31,0.0037267965227149014,33,TRUE,below_threshold,688
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,high_endemic,10,low_coral_low_K,25,cool,27,0.004258352536147206,8.25,FALSE,above_threshold,689
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,high_endemic,10,low_coral_low_K,25,current_mean,29,0.004975062395963412,8.25,FALSE,above_threshold,690
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,high_endemic,10,low_coral_low_K,25,extreme_warm,32,0.0027303721331985464,8.25,FALSE,above_threshold,691
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,high_endemic,10,low_coral_low_K,25,warm,31,0.0037267965227149014,8.25,FALSE,above_threshold,692
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,high_endemic,10,moderate_coral_moderate_K,50,cool,27,0.004258352536147206,16.5,TRUE,above_threshold,693
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,high_endemic,10,moderate_coral_moderate_K,50,current_mean,29,0.004975062395963412,16.5,TRUE,above_threshold,694
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,high_endemic,10,moderate_coral_moderate_K,50,extreme_warm,32,0.0027303721331985464,16.5,TRUE,above_threshold,695
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,high_endemic,10,moderate_coral_moderate_K,50,warm,31,0.0037267965227149014,16.5,TRUE,above_threshold,696
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,high_endemic,10,recovery_reef_increasing_K,75,cool,27,0.004258352536147206,24.75,TRUE,near_threshold,697
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,high_endemic,10,recovery_reef_increasing_K,75,current_mean,29,0.004975062395963412,24.75,TRUE,near_threshold,698
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,high_endemic,10,recovery_reef_increasing_K,75,extreme_warm,32,0.0027303721331985464,24.75,TRUE,near_threshold,699
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,high_endemic,10,recovery_reef_increasing_K,75,warm,31,0.0037267965227149014,24.75,TRUE,near_threshold,700
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,low_endemic,3,disturbed_reef_reduced_K,20,cool,27,0.004258352536147206,6.6000000000000005,TRUE,above_threshold,701
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,low_endemic,3,disturbed_reef_reduced_K,20,current_mean,29,0.004975062395963412,6.6000000000000005,TRUE,above_threshold,702
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,low_endemic,3,disturbed_reef_reduced_K,20,extreme_warm,32,0.0027303721331985464,6.6000000000000005,TRUE,above_threshold,703
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,low_endemic,3,disturbed_reef_reduced_K,20,warm,31,0.0037267965227149014,6.6000000000000005,TRUE,above_threshold,704
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,low_endemic,3,high_coral_high_K,100,cool,27,0.004258352536147206,33,TRUE,below_threshold,705
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,low_endemic,3,high_coral_high_K,100,current_mean,29,0.004975062395963412,33,TRUE,below_threshold,706
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,low_endemic,3,high_coral_high_K,100,extreme_warm,32,0.0027303721331985464,33,TRUE,below_threshold,707
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,low_endemic,3,high_coral_high_K,100,warm,31,0.0037267965227149014,33,TRUE,below_threshold,708
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,low_endemic,3,low_coral_low_K,25,cool,27,0.004258352536147206,8.25,TRUE,above_threshold,709
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,low_endemic,3,low_coral_low_K,25,current_mean,29,0.004975062395963412,8.25,TRUE,above_threshold,710
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,low_endemic,3,low_coral_low_K,25,extreme_warm,32,0.0027303721331985464,8.25,TRUE,above_threshold,711
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,low_endemic,3,low_coral_low_K,25,warm,31,0.0037267965227149014,8.25,TRUE,above_threshold,712
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,low_endemic,3,moderate_coral_moderate_K,50,cool,27,0.004258352536147206,16.5,TRUE,above_threshold,713
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,low_endemic,3,moderate_coral_moderate_K,50,current_mean,29,0.004975062395963412,16.5,TRUE,above_threshold,714
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,low_endemic,3,moderate_coral_moderate_K,50,extreme_warm,32,0.0027303721331985464,16.5,TRUE,above_threshold,715
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,low_endemic,3,moderate_coral_moderate_K,50,warm,31,0.0037267965227149014,16.5,TRUE,above_threshold,716
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,low_endemic,3,recovery_reef_increasing_K,75,cool,27,0.004258352536147206,24.75,TRUE,near_threshold,717
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,low_endemic,3,recovery_reef_increasing_K,75,current_mean,29,0.004975062395963412,24.75,TRUE,near_threshold,718
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,low_endemic,3,recovery_reef_increasing_K,75,extreme_warm,32,0.0027303721331985464,24.75,TRUE,near_threshold,719
Twins Wall,22,mean_observed_density,27.045454545454547,2024-11-01,0.33,33,low_endemic,3,recovery_reef_increasing_K,75,warm,31,0.0037267965227149014,24.75,TRUE,near_threshold,720
NA,1,max_observed_density,1505,NA,NA,NA,base_endemic,8,disturbed_reef_reduced_K,20,cool,27,0.004258352536147206,NA,NA,NA,721
NA,1,max_observed_density,1505,NA,NA,NA,base_endemic,8,disturbed_reef_reduced_K,20,current_mean,29,0.004975062395963412,NA,NA,NA,722
NA,1,max_observed_density,1505,NA,NA,NA,base_endemic,8,disturbed_reef_reduced_K,20,extreme_warm,32,0.0027303721331985464,NA,NA,NA,723
NA,1,max_observed_density,1505,NA,NA,NA,base_endemic,8,disturbed_reef_reduced_K,20,warm,31,0.0037267965227149014,NA,NA,NA,724
NA,1,max_observed_density,1505,NA,NA,NA,base_endemic,8,high_coral_high_K,100,cool,27,0.004258352536147206,NA,NA,NA,725
NA,1,max_observed_density,1505,NA,NA,NA,base_endemic,8,high_coral_high_K,100,current_mean,29,0.004975062395963412,NA,NA,NA,726
NA,1,max_observed_density,1505,NA,NA,NA,base_endemic,8,high_coral_high_K,100,extreme_warm,32,0.0027303721331985464,NA,NA,NA,727
NA,1,max_observed_density,1505,NA,NA,NA,base_endemic,8,high_coral_high_K,100,warm,31,0.0037267965227149014,NA,NA,NA,728
NA,1,max_observed_density,1505,NA,NA,NA,base_endemic,8,low_coral_low_K,25,cool,27,0.004258352536147206,NA,NA,NA,729
NA,1,max_observed_density,1505,NA,NA,NA,base_endemic,8,low_coral_low_K,25,current_mean,29,0.004975062395963412,NA,NA,NA,730
NA,1,max_observed_density,1505,NA,NA,NA,base_endemic,8,low_coral_low_K,25,extreme_warm,32,0.0027303721331985464,NA,NA,NA,731
NA,1,max_observed_density,1505,NA,NA,NA,base_endemic,8,low_coral_low_K,25,warm,31,0.0037267965227149014,NA,NA,NA,732
NA,1,max_observed_density,1505,NA,NA,NA,base_endemic,8,moderate_coral_moderate_K,50,cool,27,0.004258352536147206,NA,NA,NA,733
NA,1,max_observed_density,1505,NA,NA,NA,base_endemic,8,moderate_coral_moderate_K,50,current_mean,29,0.004975062395963412,NA,NA,NA,734
NA,1,max_observed_density,1505,NA,NA,NA,base_endemic,8,moderate_coral_moderate_K,50,extreme_warm,32,0.0027303721331985464,NA,NA,NA,735
NA,1,max_observed_density,1505,NA,NA,NA,base_endemic,8,moderate_coral_moderate_K,50,warm,31,0.0037267965227149014,NA,NA,NA,736
NA,1,max_observed_density,1505,NA,NA,NA,base_endemic,8,recovery_reef_increasing_K,75,cool,27,0.004258352536147206,NA,NA,NA,737
NA,1,max_observed_density,1505,NA,NA,NA,base_endemic,8,recovery_reef_increasing_K,75,current_mean,29,0.004975062395963412,NA,NA,NA,738
NA,1,max_observed_density,1505,NA,NA,NA,base_endemic,8,recovery_reef_increasing_K,75,extreme_warm,32,0.0027303721331985464,NA,NA,NA,739
NA,1,max_observed_density,1505,NA,NA,NA,base_endemic,8,recovery_reef_increasing_K,75,warm,31,0.0037267965227149014,NA,NA,NA,740
NA,1,max_observed_density,1505,NA,NA,NA,high_endemic,10,disturbed_reef_reduced_K,20,cool,27,0.004258352536147206,NA,NA,NA,741
NA,1,max_observed_density,1505,NA,NA,NA,high_endemic,10,disturbed_reef_reduced_K,20,current_mean,29,0.004975062395963412,NA,NA,NA,742
NA,1,max_observed_density,1505,NA,NA,NA,high_endemic,10,disturbed_reef_reduced_K,20,extreme_warm,32,0.0027303721331985464,NA,NA,NA,743
NA,1,max_observed_density,1505,NA,NA,NA,high_endemic,10,disturbed_reef_reduced_K,20,warm,31,0.0037267965227149014,NA,NA,NA,744
NA,1,max_observed_density,1505,NA,NA,NA,high_endemic,10,high_coral_high_K,100,cool,27,0.004258352536147206,NA,NA,NA,745
NA,1,max_observed_density,1505,NA,NA,NA,high_endemic,10,high_coral_high_K,100,current_mean,29,0.004975062395963412,NA,NA,NA,746
NA,1,max_observed_density,1505,NA,NA,NA,high_endemic,10,high_coral_high_K,100,extreme_warm,32,0.0027303721331985464,NA,NA,NA,747
NA,1,max_observed_density,1505,NA,NA,NA,high_endemic,10,high_coral_high_K,100,warm,31,0.0037267965227149014,NA,NA,NA,748
NA,1,max_observed_density,1505,NA,NA,NA,high_endemic,10,low_coral_low_K,25,cool,27,0.004258352536147206,NA,NA,NA,749
NA,1,max_observed_density,1505,NA,NA,NA,high_endemic,10,low_coral_low_K,25,current_mean,29,0.004975062395963412,NA,NA,NA,750
NA,1,max_observed_density,1505,NA,NA,NA,high_endemic,10,low_coral_low_K,25,extreme_warm,32,0.0027303721331985464,NA,NA,NA,751
NA,1,max_observed_density,1505,NA,NA,NA,high_endemic,10,low_coral_low_K,25,warm,31,0.0037267965227149014,NA,NA,NA,752
NA,1,max_observed_density,1505,NA,NA,NA,high_endemic,10,moderate_coral_moderate_K,50,cool,27,0.004258352536147206,NA,NA,NA,753
NA,1,max_observed_density,1505,NA,NA,NA,high_endemic,10,moderate_coral_moderate_K,50,current_mean,29,0.004975062395963412,NA,NA,NA,754
NA,1,max_observed_density,1505,NA,NA,NA,high_endemic,10,moderate_coral_moderate_K,50,extreme_warm,32,0.0027303721331985464,NA,NA,NA,755
NA,1,max_observed_density,1505,NA,NA,NA,high_endemic,10,moderate_coral_moderate_K,50,warm,31,0.0037267965227149014,NA,NA,NA,756
NA,1,max_observed_density,1505,NA,NA,NA,high_endemic,10,recovery_reef_increasing_K,75,cool,27,0.004258352536147206,NA,NA,NA,757
NA,1,max_observed_density,1505,NA,NA,NA,high_endemic,10,recovery_reef_increasing_K,75,current_mean,29,0.004975062395963412,NA,NA,NA,758
NA,1,max_observed_density,1505,NA,NA,NA,high_endemic,10,recovery_reef_increasing_K,75,extreme_warm,32,0.0027303721331985464,NA,NA,NA,759
NA,1,max_observed_density,1505,NA,NA,NA,high_endemic,10,recovery_reef_increasing_K,75,warm,31,0.0037267965227149014,NA,NA,NA,760
NA,1,max_observed_density,1505,NA,NA,NA,low_endemic,3,disturbed_reef_reduced_K,20,cool,27,0.004258352536147206,NA,NA,NA,761
NA,1,max_observed_density,1505,NA,NA,NA,low_endemic,3,disturbed_reef_reduced_K,20,current_mean,29,0.004975062395963412,NA,NA,NA,762
NA,1,max_observed_density,1505,NA,NA,NA,low_endemic,3,disturbed_reef_reduced_K,20,extreme_warm,32,0.0027303721331985464,NA,NA,NA,763
NA,1,max_observed_density,1505,NA,NA,NA,low_endemic,3,disturbed_reef_reduced_K,20,warm,31,0.0037267965227149014,NA,NA,NA,764
NA,1,max_observed_density,1505,NA,NA,NA,low_endemic,3,high_coral_high_K,100,cool,27,0.004258352536147206,NA,NA,NA,765
NA,1,max_observed_density,1505,NA,NA,NA,low_endemic,3,high_coral_high_K,100,current_mean,29,0.004975062395963412,NA,NA,NA,766
NA,1,max_observed_density,1505,NA,NA,NA,low_endemic,3,high_coral_high_K,100,extreme_warm,32,0.0027303721331985464,NA,NA,NA,767
NA,1,max_observed_density,1505,NA,NA,NA,low_endemic,3,high_coral_high_K,100,warm,31,0.0037267965227149014,NA,NA,NA,768
NA,1,max_observed_density,1505,NA,NA,NA,low_endemic,3,low_coral_low_K,25,cool,27,0.004258352536147206,NA,NA,NA,769
NA,1,max_observed_density,1505,NA,NA,NA,low_endemic,3,low_coral_low_K,25,current_mean,29,0.004975062395963412,NA,NA,NA,770
NA,1,max_observed_density,1505,NA,NA,NA,low_endemic,3,low_coral_low_K,25,extreme_warm,32,0.0027303721331985464,NA,NA,NA,771
NA,1,max_observed_density,1505,NA,NA,NA,low_endemic,3,low_coral_low_K,25,warm,31,0.0037267965227149014,NA,NA,NA,772
NA,1,max_observed_density,1505,NA,NA,NA,low_endemic,3,moderate_coral_moderate_K,50,cool,27,0.004258352536147206,NA,NA,NA,773
NA,1,max_observed_density,1505,NA,NA,NA,low_endemic,3,moderate_coral_moderate_K,50,current_mean,29,0.004975062395963412,NA,NA,NA,774
NA,1,max_observed_density,1505,NA,NA,NA,low_endemic,3,moderate_coral_moderate_K,50,extreme_warm,32,0.0027303721331985464,NA,NA,NA,775
NA,1,max_observed_density,1505,NA,NA,NA,low_endemic,3,moderate_coral_moderate_K,50,warm,31,0.0037267965227149014,NA,NA,NA,776
NA,1,max_observed_density,1505,NA,NA,NA,low_endemic,3,recovery_reef_increasing_K,75,cool,27,0.004258352536147206,NA,NA,NA,777
NA,1,max_observed_density,1505,NA,NA,NA,low_endemic,3,recovery_reef_increasing_K,75,current_mean,29,0.004975062395963412,NA,NA,NA,778
NA,1,max_observed_density,1505,NA,NA,NA,low_endemic,3,recovery_reef_increasing_K,75,extreme_warm,32,0.0027303721331985464,NA,NA,NA,779
NA,1,max_observed_density,1505,NA,NA,NA,low_endemic,3,recovery_reef_increasing_K,75,warm,31,0.0037267965227149014,NA,NA,NA,780
NA,1,mean_observed_density,1505,NA,NA,NA,base_endemic,8,disturbed_reef_reduced_K,20,cool,27,0.004258352536147206,NA,NA,NA,781
NA,1,mean_observed_density,1505,NA,NA,NA,base_endemic,8,disturbed_reef_reduced_K,20,current_mean,29,0.004975062395963412,NA,NA,NA,782
NA,1,mean_observed_density,1505,NA,NA,NA,base_endemic,8,disturbed_reef_reduced_K,20,extreme_warm,32,0.0027303721331985464,NA,NA,NA,783
NA,1,mean_observed_density,1505,NA,NA,NA,base_endemic,8,disturbed_reef_reduced_K,20,warm,31,0.0037267965227149014,NA,NA,NA,784
NA,1,mean_observed_density,1505,NA,NA,NA,base_endemic,8,high_coral_high_K,100,cool,27,0.004258352536147206,NA,NA,NA,785
NA,1,mean_observed_density,1505,NA,NA,NA,base_endemic,8,high_coral_high_K,100,current_mean,29,0.004975062395963412,NA,NA,NA,786
NA,1,mean_observed_density,1505,NA,NA,NA,base_endemic,8,high_coral_high_K,100,extreme_warm,32,0.0027303721331985464,NA,NA,NA,787
NA,1,mean_observed_density,1505,NA,NA,NA,base_endemic,8,high_coral_high_K,100,warm,31,0.0037267965227149014,NA,NA,NA,788
NA,1,mean_observed_density,1505,NA,NA,NA,base_endemic,8,low_coral_low_K,25,cool,27,0.004258352536147206,NA,NA,NA,789
NA,1,mean_observed_density,1505,NA,NA,NA,base_endemic,8,low_coral_low_K,25,current_mean,29,0.004975062395963412,NA,NA,NA,790
NA,1,mean_observed_density,1505,NA,NA,NA,base_endemic,8,low_coral_low_K,25,extreme_warm,32,0.0027303721331985464,NA,NA,NA,791
NA,1,mean_observed_density,1505,NA,NA,NA,base_endemic,8,low_coral_low_K,25,warm,31,0.0037267965227149014,NA,NA,NA,792
NA,1,mean_observed_density,1505,NA,NA,NA,base_endemic,8,moderate_coral_moderate_K,50,cool,27,0.004258352536147206,NA,NA,NA,793
NA,1,mean_observed_density,1505,NA,NA,NA,base_endemic,8,moderate_coral_moderate_K,50,current_mean,29,0.004975062395963412,NA,NA,NA,794
NA,1,mean_observed_density,1505,NA,NA,NA,base_endemic,8,moderate_coral_moderate_K,50,extreme_warm,32,0.0027303721331985464,NA,NA,NA,795
NA,1,mean_observed_density,1505,NA,NA,NA,base_endemic,8,moderate_coral_moderate_K,50,warm,31,0.0037267965227149014,NA,NA,NA,796
NA,1,mean_observed_density,1505,NA,NA,NA,base_endemic,8,recovery_reef_increasing_K,75,cool,27,0.004258352536147206,NA,NA,NA,797
NA,1,mean_observed_density,1505,NA,NA,NA,base_endemic,8,recovery_reef_increasing_K,75,current_mean,29,0.004975062395963412,NA,NA,NA,798
NA,1,mean_observed_density,1505,NA,NA,NA,base_endemic,8,recovery_reef_increasing_K,75,extreme_warm,32,0.0027303721331985464,NA,NA,NA,799
NA,1,mean_observed_density,1505,NA,NA,NA,base_endemic,8,recovery_reef_increasing_K,75,warm,31,0.0037267965227149014,NA,NA,NA,800
NA,1,mean_observed_density,1505,NA,NA,NA,high_endemic,10,disturbed_reef_reduced_K,20,cool,27,0.004258352536147206,NA,NA,NA,801
NA,1,mean_observed_density,1505,NA,NA,NA,high_endemic,10,disturbed_reef_reduced_K,20,current_mean,29,0.004975062395963412,NA,NA,NA,802
NA,1,mean_observed_density,1505,NA,NA,NA,high_endemic,10,disturbed_reef_reduced_K,20,extreme_warm,32,0.0027303721331985464,NA,NA,NA,803
NA,1,mean_observed_density,1505,NA,NA,NA,high_endemic,10,disturbed_reef_reduced_K,20,warm,31,0.0037267965227149014,NA,NA,NA,804
NA,1,mean_observed_density,1505,NA,NA,NA,high_endemic,10,high_coral_high_K,100,cool,27,0.004258352536147206,NA,NA,NA,805
NA,1,mean_observed_density,1505,NA,NA,NA,high_endemic,10,high_coral_high_K,100,current_mean,29,0.004975062395963412,NA,NA,NA,806
NA,1,mean_observed_density,1505,NA,NA,NA,high_endemic,10,high_coral_high_K,100,extreme_warm,32,0.0027303721331985464,NA,NA,NA,807
NA,1,mean_observed_density,1505,NA,NA,NA,high_endemic,10,high_coral_high_K,100,warm,31,0.0037267965227149014,NA,NA,NA,808
NA,1,mean_observed_density,1505,NA,NA,NA,high_endemic,10,low_coral_low_K,25,cool,27,0.004258352536147206,NA,NA,NA,809
NA,1,mean_observed_density,1505,NA,NA,NA,high_endemic,10,low_coral_low_K,25,current_mean,29,0.004975062395963412,NA,NA,NA,810
NA,1,mean_observed_density,1505,NA,NA,NA,high_endemic,10,low_coral_low_K,25,extreme_warm,32,0.0027303721331985464,NA,NA,NA,811
NA,1,mean_observed_density,1505,NA,NA,NA,high_endemic,10,low_coral_low_K,25,warm,31,0.0037267965227149014,NA,NA,NA,812
NA,1,mean_observed_density,1505,NA,NA,NA,high_endemic,10,moderate_coral_moderate_K,50,cool,27,0.004258352536147206,NA,NA,NA,813
NA,1,mean_observed_density,1505,NA,NA,NA,high_endemic,10,moderate_coral_moderate_K,50,current_mean,29,0.004975062395963412,NA,NA,NA,814
NA,1,mean_observed_density,1505,NA,NA,NA,high_endemic,10,moderate_coral_moderate_K,50,extreme_warm,32,0.0027303721331985464,NA,NA,NA,815
NA,1,mean_observed_density,1505,NA,NA,NA,high_endemic,10,moderate_coral_moderate_K,50,warm,31,0.0037267965227149014,NA,NA,NA,816
NA,1,mean_observed_density,1505,NA,NA,NA,high_endemic,10,recovery_reef_increasing_K,75,cool,27,0.004258352536147206,NA,NA,NA,817
NA,1,mean_observed_density,1505,NA,NA,NA,high_endemic,10,recovery_reef_increasing_K,75,current_mean,29,0.004975062395963412,NA,NA,NA,818
NA,1,mean_observed_density,1505,NA,NA,NA,high_endemic,10,recovery_reef_increasing_K,75,extreme_warm,32,0.0027303721331985464,NA,NA,NA,819
NA,1,mean_observed_density,1505,NA,NA,NA,high_endemic,10,recovery_reef_increasing_K,75,warm,31,0.0037267965227149014,NA,NA,NA,820
NA,1,mean_observed_density,1505,NA,NA,NA,low_endemic,3,disturbed_reef_reduced_K,20,cool,27,0.004258352536147206,NA,NA,NA,821
NA,1,mean_observed_density,1505,NA,NA,NA,low_endemic,3,disturbed_reef_reduced_K,20,current_mean,29,0.004975062395963412,NA,NA,NA,822
NA,1,mean_observed_density,1505,NA,NA,NA,low_endemic,3,disturbed_reef_reduced_K,20,extreme_warm,32,0.0027303721331985464,NA,NA,NA,823
NA,1,mean_observed_density,1505,NA,NA,NA,low_endemic,3,disturbed_reef_reduced_K,20,warm,31,0.0037267965227149014,NA,NA,NA,824
NA,1,mean_observed_density,1505,NA,NA,NA,low_endemic,3,high_coral_high_K,100,cool,27,0.004258352536147206,NA,NA,NA,825
NA,1,mean_observed_density,1505,NA,NA,NA,low_endemic,3,high_coral_high_K,100,current_mean,29,0.004975062395963412,NA,NA,NA,826
NA,1,mean_observed_density,1505,NA,NA,NA,low_endemic,3,high_coral_high_K,100,extreme_warm,32,0.0027303721331985464,NA,NA,NA,827
NA,1,mean_observed_density,1505,NA,NA,NA,low_endemic,3,high_coral_high_K,100,warm,31,0.0037267965227149014,NA,NA,NA,828
NA,1,mean_observed_density,1505,NA,NA,NA,low_endemic,3,low_coral_low_K,25,cool,27,0.004258352536147206,NA,NA,NA,829
NA,1,mean_observed_density,1505,NA,NA,NA,low_endemic,3,low_coral_low_K,25,current_mean,29,0.004975062395963412,NA,NA,NA,830
NA,1,mean_observed_density,1505,NA,NA,NA,low_endemic,3,low_coral_low_K,25,extreme_warm,32,0.0027303721331985464,NA,NA,NA,831
NA,1,mean_observed_density,1505,NA,NA,NA,low_endemic,3,low_coral_low_K,25,warm,31,0.0037267965227149014,NA,NA,NA,832
NA,1,mean_observed_density,1505,NA,NA,NA,low_endemic,3,moderate_coral_moderate_K,50,cool,27,0.004258352536147206,NA,NA,NA,833
NA,1,mean_observed_density,1505,NA,NA,NA,low_endemic,3,moderate_coral_moderate_K,50,current_mean,29,0.004975062395963412,NA,NA,NA,834
NA,1,mean_observed_density,1505,NA,NA,NA,low_endemic,3,moderate_coral_moderate_K,50,extreme_warm,32,0.0027303721331985464,NA,NA,NA,835
NA,1,mean_observed_density,1505,NA,NA,NA,low_endemic,3,moderate_coral_moderate_K,50,warm,31,0.0037267965227149014,NA,NA,NA,836
